starting the training:
Epoch 47800/50000, Loss: 0.7460
Epoch 47900/50000, Loss: 0.7460
Epoch 48000/50000, Loss: 0.7459
Epoch 48100/50000, Loss: 0.7459
Epoch 48200/50000, Loss: 0.7459
Epoch 48300/50000, Loss: 0.7459
Epoch 48400/50000, Loss: 0.7459
Epoch 48500/50000, Loss: 0.7459
Epoch 48600/50000, Loss: 0.7459
Epoch 48700/50000, Loss: 0.7459
Epoch 48800/50000, Loss: 0.7459
Epoch 48900/50000, Loss: 0.7459
Epoch 49000/50000, Loss: 0.7459
Epoch 49100/50000, Loss: 0.7459
Epoch 49200/50000, Loss: 0.7459
Epoch 49300/50000, Loss: 0.7459
Epoch 49400/50000, Loss: 0.7459
Epoch 49500/50000, Loss: 0.7458
Epoch 49600/50000, Loss: 0.7458
Epoch 49700/50000, Loss: 0.7458
Epoch 49800/50000, Loss: 0.7458
Epoch 49900/50000, Loss: 0.7458
Epoch 50000/50000, Loss: 0.7458
